,year,weeknum,province,new_case,total_case,new_case_excludeabroad,total_case_excludeabroad,new_death,total_death,update_date
1345,2022,17,พระนครศรีอยุธยา,1191,33453,1191,33453,7,72,2023-06-19 12:07:27
1346,2022,17,นราธิวาส,163,7516,163,7507,0,21,2023-06-19 12:07:27
1347,2022,17,เชียงใหม่,981,32353,980,32284,25,156,2023-06-19 12:07:27
1348,2022,17,เพชรบูรณ์,536,10651,536,10648,5,42,2023-06-19 12:07:27
1349,2022,17,ยะลา,90,9425,89,9411,4,65,2023-06-19 12:07:27
1350,2022,17,พิจิตร,305,5189,305,5189,15,60,2023-06-19 12:07:27
1351,2022,17,บึงกาฬ,891,9354,891,9350,6,17,2023-06-19 12:07:27
1352,2022,17,สกลนคร,1674,17696,1674,17694,28,80,2023-06-19 12:07:27
1353,2022,17,ศรีสะเกษ,3187,27172,3187,27162,28,139,2023-06-19 12:07:27
1354,2022,17,สุราษฎร์ธานี,435,18865,435,18250,9,108,2023-06-19 12:07:27
1355,2022,17,ยโสธร,996,10877,996,10874,1,21,2023-06-19 12:07:27
1356,2022,17,นครศรีธรรมราช,1854,75832,1854,75831,23,150,2023-06-19 12:07:27
1357,2022,17,ลำพูน,5,954,5,953,3,6,2023-06-19 12:07:27
1358,2022,17,สิงห์บุรี,506,6855,506,6854,12,37,2023-06-19 12:07:27
1359,2022,17,ราชบุรี,1298,39001,1298,39000,23,123,2023-06-19 12:07:27
1360,2022,17,สระบุรี,343,18392,343,18389,15,98,2023-06-19 12:07:27
1361,2022,17,ชัยนาท,176,3926,176,3926,0,4,2023-06-19 12:07:27
1362,2022,17,ปราจีนบุรี,1256,23058,1256,23055,12,64,2023-06-19 12:07:27
1363,2022,17,นครปฐม,2057,43003,2057,43003,14,121,2023-06-19 12:07:27
1364,2022,17,กรุงเทพมหานคร,22321,293900,22216,291962,78,879,2023-06-19 12:07:27
1365,2022,17,เชียงราย,162,4596,162,4561,11,92,2023-06-19 12:07:27
1366,2022,17,พังงา,552,9874,544,9479,0,31,2023-06-19 12:07:27
1367,2022,17,อ่างทอง,911,13668,911,13668,6,33,2023-06-19 12:07:27
1368,2022,17,น่าน,671,11418,671,11415,1,13,2023-06-19 12:07:27
1369,2022,17,สตูล,121,10367,121,10349,2,68,2023-06-19 12:07:27
1370,2022,17,พัทลุง,1003,23300,1003,23300,1,95,2023-06-19 12:07:27
1371,2022,17,กาฬสินธุ์,1235,20566,1235,20564,19,121,2023-06-19 12:07:27
1372,2022,17,มุกดาหาร,316,6016,316,6014,4,34,2023-06-19 12:07:27
1373,2022,17,สุรินทร์,1890,26711,1890,26693,5,64,2023-06-19 12:07:27
1374,2022,17,อุบลราชธานี,2203,33500,2203,33482,29,199,2023-06-19 12:07:27
1375,2022,17,พะเยา,262,5512,262,5512,5,31,2023-06-19 12:07:27
1376,2022,17,ฉะเชิงเทรา,2008,37869,2008,37864,6,64,2023-06-19 12:07:27
1377,2022,17,ลพบุรี,591,14173,591,14169,13,144,2023-06-19 12:07:27
1378,2022,17,ตาก,362,11113,355,10983,0,64,2023-06-19 12:07:27
1379,2022,17,ขอนแก่น,3791,48545,3791,48523,17,78,2023-06-19 12:07:27
1380,2022,17,นครนายก,550,11242,550,11242,8,46,2023-06-19 12:07:27
1381,2022,17,นครราชสีมา,1996,43341,1996,43337,32,178,2023-06-19 12:07:27
1382,2022,17,อำนาจเจริญ,527,6119,527,6115,2,20,2023-06-19 12:07:27
1383,2022,17,ปัตตานี,147,10733,141,10692,3,73,2023-06-19 12:07:27
1384,2022,17,ชุมพร,216,12426,216,12426,2,61,2023-06-19 12:07:27
1385,2022,17,ประจวบคีรีขันธ์,605,22004,604,21653,13,75,2023-06-19 12:07:27
1386,2022,17,แม่ฮ่องสอน,90,2425,90,2425,0,32,2023-06-19 12:07:27
1387,2022,17,สุพรรณบุรี,1319,30766,1319,30761,15,106,2023-06-19 12:07:27
1388,2022,17,ตราด,355,7794,355,7674,9,80,2023-06-19 12:07:27
1389,2022,17,แพร่,837,8815,837,8811,3,40,2023-06-19 12:07:27
1390,2022,17,อุดรธานี,1355,26535,1355,26512,19,104,2023-06-19 12:07:27
1391,2022,17,นครสวรรค์,983,21335,983,21328,15,93,2023-06-19 12:07:27
1392,2022,17,ชัยภูมิ,1146,17333,1146,17332,5,42,2023-06-19 12:07:27
1393,2022,17,กระบี่,274,12261,265,11994,8,87,2023-06-19 12:07:27
1394,2022,17,อุทัยธานี,782,7940,782,7940,15,42,2023-06-19 12:07:27
1395,2022,17,สงขลา,910,33832,908,33697,13,103,2023-06-19 12:07:27
1396,2022,17,ไม่ระบุ,0,0,0,0,0,0,2023-06-19 12:07:27
1397,2022,17,นครพนม,1170,10883,1170,10882,2,24,2023-06-19 12:07:27
1398,2022,17,อุตรดิตถ์,265,7389,265,7388,7,47,2023-06-19 12:07:27
1399,2022,17,ระยอง,1304,39474,1304,39447,7,101,2023-06-19 12:07:27
1400,2022,17,ระนอง,227,10069,227,10015,2,22,2023-06-19 12:07:27
1401,2022,17,หนองบัวลำภู,586,9455,586,9455,16,44,2023-06-19 12:07:27
1402,2022,17,สมุทรปราการ,3487,94485,3435,93997,19,204,2023-06-19 12:07:27
1403,2022,17,เพชรบุรี,677,18197,677,18175,11,61,2023-06-19 12:07:27
1404,2022,17,ร้อยเอ็ด,2391,35699,2391,35695,26,150,2023-06-19 12:07:27
1405,2022,17,สุโขทัย,874,14224,874,14222,17,100,2023-06-19 12:07:27
1406,2022,17,ลำปาง,218,9821,218,9819,7,50,2023-06-19 12:07:27
1407,2022,17,ตรัง,163,9709,163,9702,4,64,2023-06-19 12:07:27
1408,2022,17,มหาสารคาม,2028,24106,2028,24099,14,63,2023-06-19 12:07:27
1409,2022,17,ปทุมธานี,1751,39071,1751,39060,19,154,2023-06-19 12:07:27
1410,2022,17,สระแก้ว,810,16811,771,16259,3,62,2023-06-19 12:07:27
1411,2022,17,สมุทรสาคร,1729,54304,1729,54303,6,119,2023-06-19 12:07:27
1412,2022,17,เลย,1039,15337,1039,15336,18,78,2023-06-19 12:07:27
1413,2022,17,กำแพงเพชร,789,16055,789,16050,12,82,2023-06-19 12:07:27
1414,2022,17,นนทบุรี,2333,67025,2333,67004,7,35,2023-06-19 12:07:27
1415,2022,17,ภูเก็ต,792,51996,652,42730,3,110,2023-06-19 12:07:27
1416,2022,17,ชลบุรี,3682,106286,3629,104601,34,278,2023-06-19 12:07:27
1417,2022,17,พิษณุโลก,993,18411,993,18411,7,67,2023-06-19 12:07:27
1418,2022,17,ทั้งประเทศ,102859,2027514,102355,2010905,877,6828,2023-06-19 12:07:27
1419,2022,17,บุรีรัมย์,3114,41606,3114,41600,9,76,2023-06-19 12:07:27
1420,2022,17,สมุทรสงคราม,254,13204,254,13204,4,41,2023-06-19 12:07:27
1421,2022,17,หนองคาย,1481,21371,1401,21280,11,47,2023-06-19 12:07:27
1422,2022,18,พัทลุง,401,23701,401,23701,0,95,2023-06-19 12:07:27
1423,2022,18,อ่างทอง,560,14228,560,14228,3,36,2023-06-19 12:07:27
1424,2022,18,สกลนคร,839,18535,839,18533,13,93,2023-06-19 12:07:27
1425,2022,18,สิงห์บุรี,338,7193,338,7192,3,40,2023-06-19 12:07:27
1426,2022,18,ชัยนาท,77,4003,77,4003,0,4,2023-06-19 12:07:27
1427,2022,18,ฉะเชิงเทรา,1059,38928,1059,38923,8,72,2023-06-19 12:07:27
1428,2022,18,พระนครศรีอยุธยา,861,34314,861,34314,5,77,2023-06-19 12:07:27
1429,2022,18,พังงา,354,10228,351,9830,0,31,2023-06-19 12:07:27
1430,2022,18,สมุทรสาคร,1037,55341,1037,55340,5,124,2023-06-19 12:07:27
1431,2022,18,เชียงใหม่,635,32988,635,32919,18,174,2023-06-19 12:07:27
1432,2022,18,พะเยา,197,5709,197,5709,5,36,2023-06-19 12:07:27
1433,2022,18,ปัตตานี,81,10814,76,10768,0,73,2023-06-19 12:07:27
1434,2022,18,เพชรบุรี,410,18607,410,18585,1,62,2023-06-19 12:07:27
1435,2022,18,นนทบุรี,1337,68362,1337,68341,11,46,2023-06-19 12:07:27
1436,2022,18,แพร่,176,8991,176,8987,2,42,2023-06-19 12:07:27
1437,2022,18,ปทุมธานี,926,39997,926,39986,11,165,2023-06-19 12:07:27
1438,2022,18,ชัยภูมิ,838,18171,838,18170,2,44,2023-06-19 12:07:27
1439,2022,18,สระบุรี,165,18557,165,18554,7,105,2023-06-19 12:07:27
1440,2022,18,กรุงเทพมหานคร,19467,313367,19426,311388,28,907,2023-06-19 12:07:27
1441,2022,18,เลย,574,15911,574,15910,3,81,2023-06-19 12:07:27
1442,2022,18,พิจิตร,184,5373,184,5373,4,64,2023-06-19 12:07:27
1443,2022,18,นครสวรรค์,646,21981,646,21974,5,98,2023-06-19 12:07:27
1444,2022,18,ลพบุรี,385,14558,385,14554,11,155,2023-06-19 12:07:27
1445,2022,18,นครนายก,331,11573,331,11573,5,51,2023-06-19 12:07:27
1446,2022,18,เชียงราย,50,4646,50,4611,6,98,2023-06-19 12:07:27
1447,2022,18,กาญจนบุรี,706,25914,706,25864,11,145,2023-06-19 12:07:27
1448,2022,18,พิษณุโลก,552,18963,552,18963,3,70,2023-06-19 12:07:27
1449,2022,18,กระบี่,143,12404,139,12133,0,87,2023-06-19 12:07:27
1450,2022,18,ลำพูน,5,959,5,958,5,11,2023-06-19 12:07:27
1451,2022,18,นครศรีธรรมราช,808,76640,808,76639,12,162,2023-06-19 12:07:27
1452,2022,18,ชุมพร,107,12533,107,12533,0,61,2023-06-19 12:07:27
1453,2022,18,ตรัง,79,9788,79,9781,1,65,2023-06-19 12:07:27
1454,2022,18,สระแก้ว,513,17324,501,16760,6,68,2023-06-19 12:07:27
1455,2022,18,สุรินทร์,1536,28247,1536,28229,6,70,2023-06-19 12:07:27
1456,2022,18,อำนาจเจริญ,320,6439,320,6435,1,21,2023-06-19 12:07:27
1457,2022,18,ศรีสะเกษ,2031,29203,2031,29193,23,162,2023-06-19 12:07:27
1458,2022,18,ระนอง,102,10171,99,10114,2,24,2023-06-19 12:07:27
1459,2022,18,มุกดาหาร,199,6215,199,6213,1,35,2023-06-19 12:07:27
1460,2022,18,สุราษฎร์ธานี,284,19149,284,18534,9,117,2023-06-19 12:07:27
1461,2022,18,หนองคาย,675,22046,645,21925,5,52,2023-06-19 12:07:27
1462,2022,18,อุทัยธานี,557,8497,557,8497,3,45,2023-06-19 12:07:27
1463,2022,18,ลำปาง,113,9934,113,9932,13,63,2023-06-19 12:07:27
1464,2022,18,นครราชสีมา,1162,44503,1162,44499,31,209,2023-06-19 12:07:27
1465,2022,18,ชลบุรี,1965,108251,1925,106526,18,296,2023-06-19 12:07:27
1466,2022,18,ระยอง,685,40159,685,40132,9,110,2023-06-19 12:07:27
1467,2022,18,อุดรธานี,709,27244,709,27221,15,119,2023-06-19 12:07:27
1468,2022,18,อุบลราชธานี,1433,34933,1433,34915,9,208,2023-06-19 12:07:27
1469,2022,18,เพชรบูรณ์,313,10964,313,10961,1,43,2023-06-19 12:07:27
1470,2022,18,สงขลา,339,34171,337,34034,8,111,2023-06-19 12:07:27
1471,2022,18,แม่ฮ่องสอน,60,2485,60,2485,4,36,2023-06-19 12:07:27
1472,2022,18,สุพรรณบุรี,729,31495,729,31490,6,112,2023-06-19 12:07:27
1473,2022,18,นครปฐม,924,43927,924,43927,14,135,2023-06-19 12:07:27
1474,2022,18,อุตรดิตถ์,235,7624,235,7623,9,56,2023-06-19 12:07:27
1475,2022,18,ไม่ระบุ,0,0,0,0,0,0,2023-06-19 12:07:27
1476,2022,18,ปราจีนบุรี,689,23747,689,23744,5,69,2023-06-19 12:07:27
1477,2022,18,ขอนแก่น,1706,50251,1706,50229,10,88,2023-06-19 12:07:27
1478,2022,18,ภูเก็ต,393,52389,333,43063,2,112,2023-06-19 12:07:27
1479,2022,18,ประจวบคีรีขันธ์,387,22391,387,22040,4,79,2023-06-19 12:07:27
1480,2022,18,สมุทรสงคราม,139,13343,139,13343,2,43,2023-06-19 12:07:27
1481,2022,18,กาฬสินธุ์,725,21291,725,21289,8,129,2023-06-19 12:07:27
1482,2022,18,หนองบัวลำภู,608,10063,608,10063,4,48,2023-06-19 12:07:27
1483,2022,18,ตาก,206,11319,204,11187,4,68,2023-06-19 12:07:27
1484,2022,18,สุโขทัย,486,14710,486,14708,8,108,2023-06-19 12:07:27
1485,2022,18,ยะลา,46,9471,46,9457,0,65,2023-06-19 12:07:27
1486,2022,18,ยโสธร,707,11584,707,11581,7,28,2023-06-19 12:07:27
1487,2022,18,บุรีรัมย์,2429,44035,2429,44029,4,80,2023-06-19 12:07:27
1488,2022,18,ทั้งประเทศ,65820,2093334,65618,2076523,508,7336,2023-06-19 12:07:27
1489,2022,18,จันทบุรี,653,18370,653,18356,1,40,2023-06-19 12:07:27
1490,2022,18,นราธิวาส,58,7574,58,7565,1,22,2023-06-19 12:07:27
1491,2022,18,ราชบุรี,608,39609,608,39608,14,137,2023-06-19 12:07:27
1492,2022,18,กำแพงเพชร,456,16511,456,16506,9,91,2023-06-19 12:07:27
1493,2022,18,สมุทรปราการ,2036,96521,2036,96033,8,212,2023-06-19 12:07:27
1494,2022,18,นครพนม,633,11516,633,11515,8,32,2023-06-19 12:07:27
1495,2022,18,ตราด,203,7997,203,7877,8,88,2023-06-19 12:07:27
1496,2022,18,มหาสารคาม,1085,25191,1085,25184,7,70,2023-06-19 12:07:27
1497,2022,18,ร้อยเอ็ด,1531,37230,1531,37226,9,159,2023-06-19 12:07:27
1498,2022,18,บึงกาฬ,411,9765,411,9761,1,18,2023-06-19 12:07:27
1499,2022,18,น่าน,344,11762,344,11759,2,15,2023-06-19 12:07:27
1500,2022,18,สตูล,69,10436,69,10418,1,69,2023-06-19 12:07:27
1501,2022,19,ไม่ระบุ,0,0,0,0,0,0,2023-06-19 12:07:27
1502,2022,19,สงขลา,231,34402,231,34265,2,113,2023-06-19 12:07:27
1503,2022,19,พิษณุโลก,412,19375,412,19375,3,73,2023-06-19 12:07:27
1504,2022,19,อ่างทอง,482,14710,482,14710,2,38,2023-06-19 12:07:27
1505,2022,19,เลย,449,16360,449,16359,5,86,2023-06-19 12:07:27
1506,2022,19,มหาสารคาม,947,26138,947,26131,9,79,2023-06-19 12:07:27
1507,2022,19,นครปฐม,650,44577,650,44577,6,141,2023-06-19 12:07:27
1508,2022,19,กระบี่,86,12490,83,12216,0,87,2023-06-19 12:07:27
1509,2022,19,จันทบุรี,537,18907,537,18893,1,41,2023-06-19 12:07:27
1510,2022,19,ขอนแก่น,1609,51860,1609,51838,5,93,2023-06-19 12:07:27
1511,2022,19,แพร่,73,9064,73,9060,0,42,2023-06-19 12:07:27
1512,2022,19,ปราจีนบุรี,479,24226,479,24223,5,74,2023-06-19 12:07:27
1513,2022,19,กาญจนบุรี,528,26442,528,26392,7,152,2023-06-19 12:07:27
1514,2022,19,สมุทรปราการ,1397,97918,1397,97430,7,219,2023-06-19 12:07:27
1515,2022,19,บุรีรัมย์,1674,45709,1674,45703,2,82,2023-06-19 12:07:27
1516,2022,19,ชัยภูมิ,680,18851,680,18850,1,45,2023-06-19 12:07:27
1517,2022,19,เพชรบุรี,291,18898,291,18876,2,64,2023-06-19 12:07:27
1518,2022,19,นราธิวาส,64,7638,64,7629,1,23,2023-06-19 12:07:27
1519,2022,19,ราชบุรี,352,39961,352,39960,4,141,2023-06-19 12:07:27
1520,2022,19,ภูเก็ต,285,52674,285,43348,3,115,2023-06-19 12:07:27
1521,2022,19,เชียงใหม่,422,33410,422,33341,23,197,2023-06-19 12:07:27
1522,2022,19,ตราด,193,8190,193,8070,3,91,2023-06-19 12:07:27
1523,2022,19,นครราชสีมา,948,45451,948,45447,19,228,2023-06-19 12:07:27
1524,2022,19,สุรินทร์,1241,29488,1241,29470,4,74,2023-06-19 12:07:27
1525,2022,19,สระแก้ว,354,17678,353,17113,2,70,2023-06-19 12:07:27
1526,2022,19,สตูล,46,10482,46,10464,2,71,2023-06-19 12:07:27
1527,2022,19,สุโขทัย,346,15056,346,15054,8,116,2023-06-19 12:07:27
1528,2022,19,พิจิตร,143,5516,143,5516,2,66,2023-06-19 12:07:27
1529,2022,19,ตาก,170,11489,166,11353,2,70,2023-06-19 12:07:27
1530,2022,19,ระยอง,452,40611,451,40583,8,118,2023-06-19 12:07:27
1531,2022,19,นครนายก,349,11922,349,11922,2,53,2023-06-19 12:07:27
1532,2022,19,สกลนคร,746,19281,746,19279,7,100,2023-06-19 12:07:27
1533,2022,19,นนทบุรี,888,69250,887,69228,5,51,2023-06-19 12:07:27
1534,2022,19,กาฬสินธุ์,704,21995,704,21993,9,138,2023-06-19 12:07:27
1535,2022,19,กำแพงเพชร,335,16846,335,16841,4,95,2023-06-19 12:07:27
1536,2022,19,สระบุรี,178,18735,178,18732,9,114,2023-06-19 12:07:27
1537,2022,19,อุทัยธานี,429,8926,429,8926,3,48,2023-06-19 12:07:27
1538,2022,19,พระนครศรีอยุธยา,767,35081,767,35081,3,80,2023-06-19 12:07:27
1539,2022,19,ลำพูน,6,965,6,964,4,15,2023-06-19 12:07:27
1540,2022,19,เชียงราย,48,4694,48,4659,7,105,2023-06-19 12:07:27
1541,2022,19,สุพรรณบุรี,598,32093,598,32088,10,122,2023-06-19 12:07:27
1542,2022,19,สิงห์บุรี,266,7459,266,7458,2,42,2023-06-19 12:07:27
1543,2022,19,สุราษฎร์ธานี,191,19340,191,18725,2,119,2023-06-19 12:07:27
1544,2022,19,หนองคาย,395,22441,395,22320,4,56,2023-06-19 12:07:27
1545,2022,19,เพชรบูรณ์,235,11199,235,11196,7,50,2023-06-19 12:07:27
1546,2022,19,อุบลราชธานี,1328,36261,1328,36243,14,222,2023-06-19 12:07:27
1547,2022,19,ปทุมธานี,604,40601,604,40590,3,168,2023-06-19 12:07:27
1548,2022,19,ประจวบคีรีขันธ์,332,22723,332,22372,6,85,2023-06-19 12:07:27
1549,2022,19,ฉะเชิงเทรา,879,39807,879,39802,4,76,2023-06-19 12:07:27
1550,2022,19,พะเยา,131,5840,131,5840,5,41,2023-06-19 12:07:27
1551,2022,19,ศรีสะเกษ,516,29719,516,29709,9,171,2023-06-19 12:07:27
1552,2022,19,พังงา,74,10302,74,9904,0,31,2023-06-19 12:07:27
1553,2022,19,ตรัง,50,9838,50,9831,0,65,2023-06-19 12:07:27
1554,2022,19,น่าน,207,11969,207,11966,1,16,2023-06-19 12:07:27
1555,2022,19,ชุมพร,120,12653,120,12653,0,61,2023-06-19 12:07:27
1556,2022,19,อุดรธานี,547,27791,547,27768,7,126,2023-06-19 12:07:27
1557,2022,19,ยะลา,53,9524,53,9510,0,65,2023-06-19 12:07:27
1558,2022,19,นครพนม,555,12071,555,12070,3,35,2023-06-19 12:07:27
1559,2022,19,อุตรดิตถ์,132,7756,132,7755,1,57,2023-06-19 12:07:27
1560,2022,19,ระนอง,100,10271,100,10214,0,24,2023-06-19 12:07:27
1561,2022,19,หนองบัวลำภู,518,10581,518,10581,8,56,2023-06-19 12:07:27
1562,2022,19,ชัยนาท,57,4060,57,4060,0,4,2023-06-19 12:07:27
1563,2022,19,นครสวรรค์,649,22630,649,22623,6,104,2023-06-19 12:07:27
1564,2022,19,ทั้งประเทศ,50983,2144317,50961,2127484,387,7723,2023-06-19 12:07:27
1565,2022,19,มุกดาหาร,133,6348,133,6346,0,35,2023-06-19 12:07:27
1566,2022,19,กรุงเทพมหานคร,16316,329683,16315,327703,37,944,2023-06-19 12:07:27
1567,2022,19,ปัตตานี,91,10905,91,10859,0,73,2023-06-19 12:07:27
1568,2022,19,ยโสธร,531,12115,531,12112,7,35,2023-06-19 12:07:27
1569,2022,19,ลพบุรี,313,14871,313,14867,9,164,2023-06-19 12:07:27
1570,2022,19,ชลบุรี,1544,109795,1533,108059,13,309,2023-06-19 12:07:27
1571,2022,19,อำนาจเจริญ,304,6743,304,6739,1,22,2023-06-19 12:07:27
1572,2022,19,สมุทรสาคร,700,56041,700,56040,1,125,2023-06-19 12:07:27
1573,2022,19,นครศรีธรรมราช,485,77125,485,77124,9,171,2023-06-19 12:07:27
1574,2022,19,สมุทรสงคราม,113,13456,113,13456,2,45,2023-06-19 12:07:27
1575,2022,19,ลำปาง,0,9934,0,9932,4,67,2023-06-19 12:07:27
1576,2022,19,แม่ฮ่องสอน,53,2538,53,2538,2,38,2023-06-19 12:07:27
1577,2022,19,พัทลุง,265,23966,265,23966,0,95,2023-06-19 12:07:27
1578,2022,19,ร้อยเอ็ด,1343,38573,1343,38569,19,178,2023-06-19 12:07:27
1579,2022,19,บึงกาฬ,264,10029,264,10025,0,18,2023-06-19 12:07:27
